Urn	AnalyzedText	TokenType	TextDeformation	EditorialStatus	DiscourseLevel	ExemplarUrn	Sequence
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_7_6	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.7	1878
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_8_7	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ὃς[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὃς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.8	1879
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_9_8	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@κατέλυσε[1]	urn:cite2:fufolio:tokenTypes.v1:word	κατέλυσε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.9	1880
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_10_9	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@τὸ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.10	1881
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_11_10	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@κράτος[1]	urn:cite2:fufolio:tokenTypes.v1:word	κράτος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.11	1882
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_12_11	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@τῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.12	1883
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_13_12	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἐξ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐξ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.13	1884
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_14_13	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@Ἀρείου[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀρείου	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.14	1885
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_15_14	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@πάγου[1]	urn:cite2:fufolio:tokenTypes.v1:word	πάγου	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.15	1886
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_16_15	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@βουλῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	βουλῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.16	1887
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_17_16	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.17	1888
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_18_17	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@πολλὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολλὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.18	1889
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_19_18	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@κατὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	κατὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.19	1890
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_20_19	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@τὸν[2]	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.20	1891
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_21_20	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@Πλάτωνα[1]	urn:cite2:fufolio:tokenTypes.v1:word	Πλάτωνα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.21	1892
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_22_21	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.22	1893
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_23_22	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἄκρατον[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄκρατον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.23	1894
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_24_23	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@τοῖς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῖς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.24	1895
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_25_24	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@πολίταις[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολίταις	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.25	1896
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_26_25	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἐλευθερίαν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐλευθερίαν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.26	1897
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_27_26	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@οἰνοχοῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἰνοχοῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.27	1898
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_28_27	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@,[3]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.28	1899
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_29_28	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ὑφ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὑφ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.29	1900
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_30_29	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἧς[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἧς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.30	1901
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_31_30	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ὥσπερ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὥσπερ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.31	1902
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_32_31	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἵππον[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἵππον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.32	1903
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_33_32	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἐξυβρίσαντα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐξυβρίσαντα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.33	1904
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_34_33	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@τὸν[3]	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.34	1905
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_35_34	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@δῆμον[1]	urn:cite2:fufolio:tokenTypes.v1:word	δῆμον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.35	1906
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_36_35	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@οἱ[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἱ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.36	1907
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_37_36	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@κωμῳδοποιοὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	κωμῳδοποιοὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.37	1908
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_38_37	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@λέγουσι[1]	urn:cite2:fufolio:tokenTypes.v1:word	λέγουσι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.38	1909
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_39_38	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@πειθαρχεῖν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πειθαρχεῖν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.39	1910
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_40_39	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@οὐκέτι[1]	urn:cite2:fufolio:tokenTypes.v1:word	οὐκέτι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.40	1911
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_41_40	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@τολμᾶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τολμᾶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.41	1912
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_42_41	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@,[4]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.42	1913
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_43_42	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἀλλ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀλλ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.43	1914
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_44_43	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἐν[1]	urn:cite2:fufolio:tokenTypes.v1:word	<ἐν>	urn:cite2:fufolio:editorialStatus.v1:add	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.44	1915
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_45_44	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@δάκνειν[1]	urn:cite2:fufolio:tokenTypes.v1:word	δάκνειν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.45	1916
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_46_45	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@τὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.46	1917
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_47_46	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@Εὔβοιαν[1]	urn:cite2:fufolio:tokenTypes.v1:word	Εὔβοιαν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.47	1918
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_48_47	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@καὶ[2]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.48	1919
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_49_48	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ταῖς[1]	urn:cite2:fufolio:tokenTypes.v1:word	ταῖς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.49	1920
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_50_49	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@νήσοις[1]	urn:cite2:fufolio:tokenTypes.v1:word	νήσοις	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.50	1921
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_51_50	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@ἐπιπηδᾶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐπιπηδᾶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.51	1922
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:7_8_52_51	urn:cts:greekLit:tlg0007.tlg012.ziegler:7.8@.[1]	urn:cite2:fufolio:tokenTypes.v1:punc	.	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:7.8.52	1923
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_1_0	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@Τῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	Τῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.1	1924
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_2_1	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@μέντοι[1]	urn:cite2:fufolio:tokenTypes.v1:word	μέντοι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.2	1925
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_3_2	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@περὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	περὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.3	1926
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_4_3	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@τὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.4	1927
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_5_4	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@βίον[1]	urn:cite2:fufolio:tokenTypes.v1:word	βίον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.5	1928
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_6_5	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@κατασκευῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	κατασκευῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.6	1929
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_7_6	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.7	1930
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_8_7	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@τῷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.8	1931
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_9_8	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@μεγέθει[1]	urn:cite2:fufolio:tokenTypes.v1:word	μεγέθει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.9	1932
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_10_9	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@τοῦ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῦ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.10	1933
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_11_10	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@φρονήματος[1]	urn:cite2:fufolio:tokenTypes.v1:word	φρονήματος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.11	1934
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_12_11	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@ἁρμόζοντα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἁρμόζοντα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.12	1935
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_13_12	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@λόγον[1]	urn:cite2:fufolio:tokenTypes.v1:word	λόγον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.13	1936
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_14_13	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@ὥσπερ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὥσπερ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.14	1937
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_15_14	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@ὄργανον[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὄργανον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.15	1938
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_16_15	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@ἐξαρτυόμενος[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐξαρτυόμενος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.16	1939
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_17_16	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.17	1940
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_18_17	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@παρενέτεινε[1]	urn:cite2:fufolio:tokenTypes.v1:word	παρενέτεινε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.18	1941
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_19_18	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@πολλαχοῦ[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολλαχοῦ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.19	1942
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_20_19	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@τὸν[2]	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.20	1943
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_21_20	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@Ἀναξαγόραν[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀναξαγόραν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.21	1944
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:8_1_22_21	urn:cts:greekLit:tlg0007.tlg012.ziegler:8.1@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:8.1.22	1945
