Urn	AnalyzedText	TokenType	TextDeformation	EditorialStatus	DiscourseLevel	ExemplarUrn	Sequence
urn:cite2:fufolio:syntaxToken0007_0012.v1:14	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@τοὔνομα[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοὔνομα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.15	813
urn:cite2:fufolio:syntaxToken0007_0012.v1:15	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@βραχύνοντας[1]	urn:cite2:fufolio:tokenTypes.v1:word	βραχύνοντας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.16	814
urn:cite2:fufolio:syntaxToken0007_0012.v1:16	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@τὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.17	815
urn:cite2:fufolio:syntaxToken0007_0012.v1:17	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@προτέραν[1]	urn:cite2:fufolio:tokenTypes.v1:word	προτέραν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.18	816
urn:cite2:fufolio:syntaxToken0007_0012.v1:18	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@συλλαβὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	συλλαβὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.19	817
urn:cite2:fufolio:syntaxToken0007_0012.v1:19	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@ἐκφέρειν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐκφέρειν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.20	818
urn:cite2:fufolio:syntaxToken0007_0012.v1:20	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.21	819
urn:cite2:fufolio:syntaxToken0007_0012.v1:21	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@Ἀριστοτέλης[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀριστοτέλης	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.22	820
urn:cite2:fufolio:syntaxToken0007_0012.v1:22	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@δὲ[1]	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.23	821
urn:cite2:fufolio:syntaxToken0007_0012.v1:23	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@παρὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	παρὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.24	822
urn:cite2:fufolio:syntaxToken0007_0012.v1:24	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@Πυθοκλείδῃ[1]	urn:cite2:fufolio:tokenTypes.v1:word	Πυθοκλείδῃ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.25	823
urn:cite2:fufolio:syntaxToken0007_0012.v1:25	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@μουσικὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μουσικὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.26	824
urn:cite2:fufolio:syntaxToken0007_0012.v1:26	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@διαπονηθῆναι[1]	urn:cite2:fufolio:tokenTypes.v1:word	διαπονηθῆναι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.27	825
urn:cite2:fufolio:syntaxToken0007_0012.v1:27	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@τὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.28	826
urn:cite2:fufolio:syntaxToken0007_0012.v1:28	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@ἄνδρα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄνδρα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.29	827
urn:cite2:fufolio:syntaxToken0007_0012.v1:29	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@φησίν[1]	urn:cite2:fufolio:tokenTypes.v1:word	φησίν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.30	828
urn:cite2:fufolio:syntaxToken0007_0012.v1:30	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.1@.[1]	urn:cite2:fufolio:tokenTypes.v1:punc	.	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.1.31	829
urn:cite2:fufolio:syntaxToken0007_0012.v1:0	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@ὁ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.1	830
urn:cite2:fufolio:syntaxToken0007_0012.v1:1	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@δὲ[1]	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.2	831
urn:cite2:fufolio:syntaxToken0007_0012.v1:2	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@Δάμων[1]	urn:cite2:fufolio:tokenTypes.v1:word	Δάμων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.3	832
urn:cite2:fufolio:syntaxToken0007_0012.v1:3	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@ἔοικεν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔοικεν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.4	833
urn:cite2:fufolio:syntaxToken0007_0012.v1:4	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@ἄκρος[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄκρος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.5	834
urn:cite2:fufolio:syntaxToken0007_0012.v1:5	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@ὢν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὢν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.6	835
urn:cite2:fufolio:syntaxToken0007_0012.v1:6	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@σοφιστὴς[1]	urn:cite2:fufolio:tokenTypes.v1:word	σοφιστὴς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.7	836
urn:cite2:fufolio:syntaxToken0007_0012.v1:7	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@καταδύεσθαι[1]	urn:cite2:fufolio:tokenTypes.v1:word	καταδύεσθαι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.8	837
urn:cite2:fufolio:syntaxToken0007_0012.v1:8	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@μὲν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μὲν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.9	838
urn:cite2:fufolio:syntaxToken0007_0012.v1:9	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@εἰς[1]	urn:cite2:fufolio:tokenTypes.v1:word	εἰς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.10	839
urn:cite2:fufolio:syntaxToken0007_0012.v1:10	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@τὸ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.11	840
urn:cite2:fufolio:syntaxToken0007_0012.v1:11	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@τῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.12	841
urn:cite2:fufolio:syntaxToken0007_0012.v1:12	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@μουσικῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	μουσικῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.13	842
urn:cite2:fufolio:syntaxToken0007_0012.v1:13	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@ὄνομα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὄνομα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.14	843
urn:cite2:fufolio:syntaxToken0007_0012.v1:14	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@πρὸς[1]	urn:cite2:fufolio:tokenTypes.v1:word	πρὸς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.15	844
urn:cite2:fufolio:syntaxToken0007_0012.v1:15	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@τοὺς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.16	845
urn:cite2:fufolio:syntaxToken0007_0012.v1:16	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@πολλοὺς[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολλοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.17	846
urn:cite2:fufolio:syntaxToken0007_0012.v1:17	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@ἐπικρυπτόμενος[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐπικρυπτόμενος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.18	847
urn:cite2:fufolio:syntaxToken0007_0012.v1:18	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@τὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.19	848
urn:cite2:fufolio:syntaxToken0007_0012.v1:19	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@δεινότητα[1]	urn:cite2:fufolio:tokenTypes.v1:word	δεινότητα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.20	849
urn:cite2:fufolio:syntaxToken0007_0012.v1:20	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.21	850
urn:cite2:fufolio:syntaxToken0007_0012.v1:21	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@τῷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.22	851
urn:cite2:fufolio:syntaxToken0007_0012.v1:22	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@δὲ[2]	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.23	852
urn:cite2:fufolio:syntaxToken0007_0012.v1:23	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@Περικλεῖ[1]	urn:cite2:fufolio:tokenTypes.v1:word	Περικλεῖ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.24	853
urn:cite2:fufolio:syntaxToken0007_0012.v1:24	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@συνῆν[1]	urn:cite2:fufolio:tokenTypes.v1:word	συνῆν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.25	854
urn:cite2:fufolio:syntaxToken0007_0012.v1:25	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@καθάπερ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καθάπερ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.26	855
urn:cite2:fufolio:syntaxToken0007_0012.v1:26	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@ἀθλητῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀθλητῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.27	856
urn:cite2:fufolio:syntaxToken0007_0012.v1:27	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@τῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.28	857
urn:cite2:fufolio:syntaxToken0007_0012.v1:28	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@πολιτικῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολιτικῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.29	858
urn:cite2:fufolio:syntaxToken0007_0012.v1:29	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@ἀλείπτης[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀλείπτης	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.30	859
urn:cite2:fufolio:syntaxToken0007_0012.v1:30	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.31	860
urn:cite2:fufolio:syntaxToken0007_0012.v1:31	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@διδάσκαλος[1]	urn:cite2:fufolio:tokenTypes.v1:word	διδάσκαλος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.32	861
urn:cite2:fufolio:syntaxToken0007_0012.v1:32	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.2@.[1]	urn:cite2:fufolio:tokenTypes.v1:punc	.	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.2.33	862
urn:cite2:fufolio:syntaxToken0007_0012.v1:0	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@οὐ[1]	urn:cite2:fufolio:tokenTypes.v1:word	οὐ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.1	863
urn:cite2:fufolio:syntaxToken0007_0012.v1:1	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@μὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.2	864
urn:cite2:fufolio:syntaxToken0007_0012.v1:2	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@ἔλαθεν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔλαθεν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.3	865
urn:cite2:fufolio:syntaxToken0007_0012.v1:3	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@ὁ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.4	866
urn:cite2:fufolio:syntaxToken0007_0012.v1:4	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@Δάμων[1]	urn:cite2:fufolio:tokenTypes.v1:word	Δάμων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.5	867
urn:cite2:fufolio:syntaxToken0007_0012.v1:5	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@τῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.6	868
urn:cite2:fufolio:syntaxToken0007_0012.v1:6	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@λύρᾳ[1]	urn:cite2:fufolio:tokenTypes.v1:word	λύρᾳ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.7	869
urn:cite2:fufolio:syntaxToken0007_0012.v1:7	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@παρακαλύμματι[1]	urn:cite2:fufolio:tokenTypes.v1:word	παρακαλύμματι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.8	870
urn:cite2:fufolio:syntaxToken0007_0012.v1:8	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@χρώμενος[1]	urn:cite2:fufolio:tokenTypes.v1:word	χρώμενος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.9	871
urn:cite2:fufolio:syntaxToken0007_0012.v1:9	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.10	872
urn:cite2:fufolio:syntaxToken0007_0012.v1:10	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@ἀλλ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀλλ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.11	873
urn:cite2:fufolio:syntaxToken0007_0012.v1:11	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@ὡς[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὡς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.12	874
urn:cite2:fufolio:syntaxToken0007_0012.v1:12	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@μεγαλοπράγμων[1]	urn:cite2:fufolio:tokenTypes.v1:word	μεγαλοπράγμων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.13	875
urn:cite2:fufolio:syntaxToken0007_0012.v1:13	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.14	876
urn:cite2:fufolio:syntaxToken0007_0012.v1:14	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@φιλοτύραννος[1]	urn:cite2:fufolio:tokenTypes.v1:word	φιλοτύραννος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.15	877
urn:cite2:fufolio:syntaxToken0007_0012.v1:15	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@ἐξωστρακίσθη[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐξωστρακίσθη	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.16	878
urn:cite2:fufolio:syntaxToken0007_0012.v1:16	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@καὶ[2]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.17	879
urn:cite2:fufolio:syntaxToken0007_0012.v1:17	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@παρέσχε[1]	urn:cite2:fufolio:tokenTypes.v1:word	παρέσχε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.18	880
urn:cite2:fufolio:syntaxToken0007_0012.v1:18	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@τοῖς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῖς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.19	881
urn:cite2:fufolio:syntaxToken0007_0012.v1:19	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@κωμικοῖς[1]	urn:cite2:fufolio:tokenTypes.v1:word	κωμικοῖς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.20	882
urn:cite2:fufolio:syntaxToken0007_0012.v1:20	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@διατριβήν[1]	urn:cite2:fufolio:tokenTypes.v1:word	διατριβήν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.21	883
urn:cite2:fufolio:syntaxToken0007_0012.v1:21	urn:cts:greekLit:tlg0007.tlg012.ziegler:4.3@.[1]	urn:cite2:fufolio:tokenTypes.v1:punc	.	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:4.3.22	884
